Vervotech ID,SupplierHotelId,SupplierName,GroupId,HotelBeds RoomCode,HotelBeds RoomName,Vervotech MappedStandardName
38751100,13425,HotelBeds,38751100-2,APT.DX,APARTMENT DELUXE,Apartment Deluxe
38751100,13425,HotelBeds,38751100-3,APT.ST,APARTMENT STANDARD,Apartment Standard
38751100,13425,HotelBeds,38751100-4,DBL.DX-10,DOUBLE DELUXE,Deluxe
38751100,13425,HotelBeds,38751100-4,ROO.DX-1,Room DELUXE,Deluxe
38751100,13425,HotelBeds,38751100-5,DBL.2D-DX,Deluxe Two Double Beds,"Deluxe, 2 Double"
38751100,13425,HotelBeds,38751100-6,DBL.DX-KG,Deluxe One King Bed,"Deluxe, King"
38751100,13425,HotelBeds,38751100-7,QUA.DX,QUADRUPLE DELUXE,"Deluxe, Quadruple"
38751100,13425,HotelBeds,38751100-8,BED.H6-4,Bed in dormitory Accessible,"Dormitory, Accessible"
38751100,13425,HotelBeds,38751100-9,ROO.EY,Room ECONOMY,Economy
38751100,13425,HotelBeds,38751100-10,FAM.DX,FAMILY ROOM DELUXE,Family Deluxe
38751100,13425,HotelBeds,38751100-11,FAM.ST,FAMILY ROOM STANDARD,Family Standard
38751100,13425,HotelBeds,38751100-12,JSU.ST,JUNIOR SUITE STANDARD,Junior Suite
38751100,13425,HotelBeds,38751100-13,DBL.KG-8,DOUBLE KING SIZE BED,King Room
38751100,13425,HotelBeds,38751100-13,ROO.ST,Room STANDARD,King Room
38751100,13425,HotelBeds,38751100-13,DBL.KG-1,One King Bed,King Room
38751100,13425,HotelBeds,38751100-14,DBL.KG,One King Bed Mobility/Hearing Access W/ Tub,"King Room, Accessible"
38751100,13425,HotelBeds,38751100-14,DBL.H6-KG,DOUBLE Accessible KING SIZE BED,"King Room, Accessible"
38751100,13425,HotelBeds,38751100-14,DBL.H6-3,One King Bed Mobility Acc W/ Roll-In Shower,"King Room, Accessible"
38751100,13425,HotelBeds,38751100-15,ROO.LX,Room LUXURY,Luxury
38751100,13425,HotelBeds,38751100-16,DBL.PI-5,DOUBLE PREMIUM,Premium
38751100,13425,HotelBeds,38751100-16,ROO.PI-1,Room PREMIUM,Premium
38751100,13425,HotelBeds,38751100-17,DBL.PI,Premium One King Bed Mob Acc W/Roll-In Shower,"Premium, Accessible"
38751100,13425,HotelBeds,38751100-17,DBL.H6-5,Premium One King Bed Mobility Access W/ Tub,"Premium, Accessible"
38751100,13425,HotelBeds,38751100-17,DBL.H6-PI,DOUBLE Accesible Premium,"Premium, Accessible"
38751100,13425,HotelBeds,38751100-18,QUA.2D,QUADRUPLE TWO DOUBLE BEDS,Quadruple Room
38751100,13425,HotelBeds,38751100-19,QUA.H6-2D,QUADRUPLE Accessible Two Double beds,"Quadruple Room, Accessible"
38751100,13425,HotelBeds,38751100-19,QUA.H6,QUADRUPLE Accessible,"Quadruple Room, Accessible"
38751100,13425,HotelBeds,38751100-20,ROO.2D,Room TWO DOUBLE BEDS,Room - 2 Double
38751100,13425,HotelBeds,38751100-20,DBL.2D-NM,DOUBLE TWO DOUBLE BEDS NON SMOKING,Room - 2 Double
38751100,13425,HotelBeds,38751100-20,DBL.2D,DOUBLE TWO DOUBLE BEDS,Room - 2 Double
38751100,13425,HotelBeds,38751100-21,DBL.H6-2D,Two Double Beds Mobility/Hearing Access W/Tub,"Room - 2 Double, Accessible"
38751100,13425,HotelBeds,38751100-22,DBL.ST,Two Double Beds,Room - 2 Double/King
38751100,13425,HotelBeds,38751100-23,ROO.VM,Room SEA VIEW,Room With Sea View
38751100,13425,HotelBeds,38751100-24,DBL.WV,DOUBLE WITH VIEWS,Room With View
38751100,13425,HotelBeds,38751100-25,ROO.RO,Room RUN OF HOUSE,Run Of House
38751100,13425,HotelBeds,38751100-26,DBL.ST-11,DOUBLE STANDARD,Standard Room
38751100,13425,HotelBeds,38751100-26,DBL.DB,DOUBLE WITH DOUBLE BED,Standard Room
38751100,13425,HotelBeds,38751100-26,DBL.NM,DOUBLE NON SMOKING,Standard Room
38751100,13425,HotelBeds,38751100-27,STU.S9,STUDIO Private external bathroom,Studio
38751100,13425,HotelBeds,38751100-28,SUI.ST,SUITE STANDARD,Suite
38751100,13425,HotelBeds,38751100-28,SUI.KG-8,SUITE KING SIZE BED,Suite
38751100,13425,HotelBeds,38751100-29,SUI.KG,2 Room 1 Bedroom King Suite With Sofa Bed,"Suite, 1 Bedroom, Sofa Bed"
38751100,13425,HotelBeds,38751100-30,SUI.B2,SUITE TWO BEDROOMS,"Suite, 2 Bedroom"
38751109,129727,HotelBeds,38751109-1,APT.B1-OV,APARTMENT OCEAN VIEW ONE BEDROOM,"Apartment, 1 Bedroom, Ocean View"
38751109,129727,HotelBeds,38751109-2,APT.VM,APARTMENT SEA VIEW,"Apartment, Sea View"
38751109,129727,HotelBeds,38751109-3,DBL.DX,DOUBLE DELUXE,Deluxe
38751109,129727,HotelBeds,38751109-4,QUA.2D-DX,QUADRUPLE DELUXE TWO DOUBLE BEDS,"Deluxe, 2 Double"
38751109,129727,HotelBeds,38751109-5,DBL.DX-KG,DOUBLE DELUXE KING BED,"Deluxe, King"
38751109,129727,HotelBeds,38751109-6,DBT.ST,Double or Twin STANDARD,DoubleOrTwin Room
38751109,129727,HotelBeds,38751109-7,DBT.HV,Double or Twin HARBOUR VIEW,"DoubleOrTwin Room, Harbour View"
38751109,129727,HotelBeds,38751109-8,JSU.ST,JUNIOR SUITE STANDARD,Junior Suite
38751109,129727,HotelBeds,38751109-9,DBL.PE,DOUBLE PREMIER,Premier
38751109,129727,HotelBeds,38751109-10,DBL.KG-PE,DOUBLE PREMIER KING BED,"Premier, King"
38751109,129727,HotelBeds,38751109-11,QUA.PE,QUADRUPLE PREMIER,"Premier, Quadruple"
38751109,129727,HotelBeds,38751109-12,QUA.2D-CV,QUADRUPLE CITY VIEW TWO DOUBLE BEDS,"Quadruple Room, City View"
38751109,129727,HotelBeds,38751109-13,DBL.HV-1,DOUBLE HARBOUR VIEW,Room With Harbour View
38751109,129727,HotelBeds,38751109-14,SGL.ST,SINGLE STANDARD,Single Room
38751109,129727,HotelBeds,38751109-15,STU.ST,STUDIO STANDARD,Studio Standard
38751109,129727,HotelBeds,38751109-16,SUI.KG,SUITE KING SIZE BED,Suite
38751109,129727,HotelBeds,38751109-17,SUI.PE,SUITE PREMIER,Suite Premier
38751109,129727,HotelBeds,38751109-18,SUI.B2-PE,SUITE PREMIER TWO BEDROOMS,"Suite Premier, 2 Bedroom"
38751109,129727,HotelBeds,38751109-19,SUI.B2-PI,SUITE PREMIUM TWO BEDROOMS,"Suite Premium, 2 Bedroom"
38751109,129727,HotelBeds,38751109-20,SUI.B1,SUITE ONE BEDROOM,"Suite, 1 Bedroom"
38751109,129727,HotelBeds,38751109-21,SUI.B2,SUITE TWO BEDROOMS,"Suite, 2 Bedroom"
38751109,129727,HotelBeds,38751109-22,SUI.B3,SUITE THREE BEDROOMS,"Suite, 3 Bedroom"
38751109,129727,HotelBeds,38751109-23,SUI.B4,SUITE FOUR BEDROOMS,"Suite, 4 Bedroom"
39091736,168254,HotelBeds,39091736-1,SUI.2Q-NM,"Suite-2 Queen Beds, Non-Smoking, High Speed Internet Access, Sofabed, Refrigerator, Safe, Full Break","Suite, 2 Queen, Sofa Bed"
39091736,168254,HotelBeds,39091736-2,SUI.NM,"Suite-1 King Bed, Mobility Accessible, Communication Assistance, Bathtub, Sofabed, Non-Smoking, Full","Suite, Accessible, Sofa Bed"
39091736,168254,HotelBeds,39091736-3,SUI.KG-NM,"Suite-1 King Bed, Non-Smoking, Separate Living Area, Queen Sofabed, Refrigerator, Wi-Fi, Safe, Full","Suite, Sofa Bed"
39091738,16145,HotelBeds,39091738-1,ROO.H6,Room Accessible,Accessible Room
39091738,16145,HotelBeds,39091738-2,DBL.DX,DOUBLE DELUXE,Deluxe
39091738,16145,HotelBeds,39091738-2,DBL.DX-GR,DOUBLE DELUXE GUEST ROOM,Deluxe
39091738,16145,HotelBeds,39091738-3,QUA.2D-DX,QUADRUPLE DELUXE TWO DOUBLE BEDS,"Deluxe, 2 Double"
39091738,16145,HotelBeds,39091738-4,DBL.CV-DX,DOUBLE DELUXE CITY VIEW,"Deluxe, City View"
39091738,16145,HotelBeds,39091738-5,DBL.DX-KG,DOUBLE DELUXE KING BED,"Deluxe, King"
39091738,16145,HotelBeds,39091738-6,QUA.DX-GR,QUADRUPLE DELUXE GUEST ROOM,"Deluxe, Quadruple"
39091738,16145,HotelBeds,39091738-7,BED.EJ,Bed in dormitory EXECUTIVE,Dormitory Executive
39091738,16145,HotelBeds,39091738-8,ROO.EJ,Room EXECUTIVE,Executive
39091738,16145,HotelBeds,39091738-8,DBL.EJ,DOUBLE EXECUTIVE,Executive
39091738,16145,HotelBeds,39091738-9,SUI.EJ,SUITE EXECUTIVE,Executive Suite
39091738,16145,HotelBeds,39091738-10,SUI.B1-EJ,SUITE EXECUTIVE ONE BEDROOM,"Executive Suite, 1 Bedroom"
39091738,16145,HotelBeds,39091738-11,DBL.EJ-KG,DOUBLE EXECUTIVE KING BED,"Executive, King"
39091738,16145,HotelBeds,39091738-12,DBL.KG-NM,DOUBLE KING BED NON SMOKING,King Room
39091738,16145,HotelBeds,39091738-12,DBL.KG,DOUBLE KING SIZE BED,King Room
39091738,16145,HotelBeds,39091738-13,DBL.CV-KG,DOUBLE CITY VIEW KING BED,"King Room, City View"
39091738,16145,HotelBeds,39091738-14,DBL.LX,DOUBLE LUXURY,Luxury
39091738,16145,HotelBeds,39091738-15,DBL.CV-LX,DOUBLE LUXURY CITY VIEW,"Luxury, City View"
39091738,16145,HotelBeds,39091738-16,QUA.2D-NM,QUADRUPLE TWO DOUBLE BEDS NON SMOKING,Room - 2 Double
39091738,16145,HotelBeds,39091738-16,DBL.2D-NM,DOUBLE TWO DOUBLE BEDS NON SMOKING,Room - 2 Double
39091738,16145,HotelBeds,39091738-16,TWN.2D,TWIN TWO DOUBLE BEDS,Room - 2 Double
39091738,16145,HotelBeds,39091738-16,QUA.2D,QUADRUPLE TWO DOUBLE BEDS,Room - 2 Double
39091738,16145,HotelBeds,39091738-17,DBL.2D-CV,DOUBLE CITY VIEW TWO DOUBLE BEDS,"Room - 2 Double, City View"
39091738,16145,HotelBeds,39091738-18,DBL.CV,DOUBLE CITY VIEW,Room With City View
39091738,16145,HotelBeds,39091738-18,DBL.CV-GR,DOUBLE GUEST ROOM CITY VIEW,Room With City View
39091738,16145,HotelBeds,39091738-19,DBL.ST,DOUBLE STANDARD,Standard Room
39091738,16145,HotelBeds,39091738-19,ROO.ST,Room STANDARD,Standard Room
39091738,16145,HotelBeds,39091738-20,SUI.KG-NM,SUITE KING BED NON SMOKING,Suite
39091738,16145,HotelBeds,39091738-20,SUI.ST,SUITE STANDARD,Suite
39091738,16145,HotelBeds,39091738-21,SUI.B1-KG,SUITE KING BED ONE BEDROOM,"Suite, 1 Bedroom"
39091739,16182,HotelBeds,39091739-1,APT.ST,APARTMENT STANDARD,Apartment Standard
39091739,16182,HotelBeds,39091739-2,DBL.AS-DB,DOUBLE CLASSIC DOUBLE BED,Classic
39091739,16182,HotelBeds,39091739-2,ROO.AS,Room CLASSIC,Classic
39091739,16182,HotelBeds,39091739-3,DBT.AS,Double or Twin CLASSIC,"Classic, DoubleOrTwin"
39091739,16182,HotelBeds,39091739-4,DBL.AS-QN,DOUBLE CLASSIC QUEEN BED,"Classic, Queen"
39091739,16182,HotelBeds,39091739-5,DBL.EY,DOUBLE ECONOMY,Economy
39091739,16182,HotelBeds,39091739-6,ROO.EJ,Room EXECUTIVE,Executive
39091739,16182,HotelBeds,39091739-6,DBL.EJ,DOUBLE EXECUTIVE,Executive
39091739,16182,HotelBeds,39091739-7,TWN.2D-EJ,TWIN EXECUTIVE 2 DOUBLE BEDS,"Executive, 2 Double"
39091739,16182,HotelBeds,39091739-8,DBL.2Q-EJ,DOUBLE EXECUTIVE TWO QUEEN BEDS,"Executive, 2 Queen"
39091739,16182,HotelBeds,39091739-9,DBL.EJ-KG,DOUBLE EXECUTIVE KING BED,"Executive, King"
39091739,16182,HotelBeds,39091739-10,DBL.EJ-QN,DOUBLE EXECUTIVE QUEEN BED,"Executive, Queen"
39091739,16182,HotelBeds,39091739-11,JSU.KG,JUNIOR SUITE KING SIZE BED,Junior Suite
39091739,16182,HotelBeds,39091739-11,JSU.ST,JUNIOR SUITE STANDARD,Junior Suite
39091739,16182,HotelBeds,39091739-11,JSU.DB,JUNIOR SUITE WITH DOUBLE BED,Junior Suite
39091739,16182,HotelBeds,39091739-12,JSU.2Q,JUNIOR SUITE TWO QUEEN BEDS,"Junior Suite, 2 Queen"
39091739,16182,HotelBeds,39091739-13,JSU.H6,JUNIOR SUITE Accessible,"Junior Suite, Accessible"
39091739,16182,HotelBeds,39091739-14,ROO.WV,Room WITH VIEWS,Room With View
39091739,16182,HotelBeds,39091739-14,DBL.WV,DOUBLE WITH VIEWS,Room With View
39091739,16182,HotelBeds,39091739-15,DBL.KG,DOUBLE KING SIZE BED,Standard Room
39091739,16182,HotelBeds,39091739-15,DBL.ST,DOUBLE STANDARD,Standard Room
39091739,16182,HotelBeds,39091739-15,ROO.ST,Room STANDARD,Standard Room
39091739,16182,HotelBeds,39091739-16,STU.KG,STUDIO KING SIZE BED,Studio
39091739,16182,HotelBeds,39091739-16,STU.ST,STUDIO STANDARD,Studio
39091739,16182,HotelBeds,39091739-17,SUI.DB,SUITE WITH DOUBLE BED,Suite
39091739,16182,HotelBeds,39091739-17,SUI.ST,SUITE STANDARD,Suite
39091739,16182,HotelBeds,39091739-18,SUI.PE,SUITE PREMIER,Suite Premier
39091739,16182,HotelBeds,39091739-19,SUI.B2-PE,SUITE PREMIER TWO BEDROOMS,"Suite Premier, 2 Bedroom"
39091739,16182,HotelBeds,39091739-20,SUI.PI,SUITE PREMIUM,Suite Premium
39091739,16182,HotelBeds,39091739-21,SUI.B2-PI,SUITE PREMIUM TWO BEDROOMS,"Suite Premium, 2 Bedroom"
39091739,16182,HotelBeds,39091739-22,SUI.B2,SUITE TWO BEDROOMS,"Suite, 2 Bedroom"
39091739,16182,HotelBeds,39091739-23,SUI.2K,SUITE TWO KING BEDS,"Suite, 2 King"
39091739,16182,HotelBeds,39091739-24,SUI.B4,SUITE FOUR BEDROOMS,"Suite, 4 Bedroom"
39091739,16182,HotelBeds,39091739-25,SUI.BV,SUITE BAY VIEW,"Suite, Bay View"
39091739,16182,HotelBeds,39091739-26,ROO.SU,Room SUPERIOR,Superior
39091739,16182,HotelBeds,39091739-27,DBL.KG-SU,DOUBLE SUPERIOR KING BED,"Superior, King"
39091739,16182,HotelBeds,39091739-28,QUA.SU,QUADRUPLE SUPERIOR,"Superior, Quadruple"
39091739,16182,HotelBeds,39091739-29,DBL.QN-SU,DOUBLE SUPERIOR QUEEN BED,"Superior, Queen"
39454042,815811,HotelBeds,39454042-1,DBL.H6,DOUBLE Accessible,Accessible Room
39454042,815811,HotelBeds,39454042-2,BED.ST,Bed in dormitory STANDARD,Dormitory Standard
39454042,815811,HotelBeds,39454042-3,DBL.BK,DOUBLE BUNK BED,"Double Room, Bunk Bed"
39590391,83952,HotelBeds,39590391-1,DBL.2Q-DX,DOUBLE DELUXE TWO QUEEN BEDS,"Deluxe, 2 Queen"
39590391,83952,HotelBeds,39590391-2,DBL.DX-KG,DOUBLE DELUXE KING BED,"Deluxe, King"
39590391,83952,HotelBeds,39590391-3,QUA.2Q-DX,QUADRUPLE DELUXE TWO QUEEN BEDS,"Deluxe, Quadruple"
39590391,83952,HotelBeds,39590391-4,QUA.DX-WV,QUADRUPLE DELUXE WITH VIEWS,"Deluxe, Quadruple, View"
39590391,83952,HotelBeds,39590391-5,ROO.DX-WV,Room DELUXE WITH VIEWS,"Deluxe, View"
39590391,83952,HotelBeds,39590391-5,DBL.DX-WV,DOUBLE DELUXE WITH VIEWS,"Deluxe, View"
39590391,83952,HotelBeds,39590391-6,DBL.GD,DOUBLE GRAND,Grand
39590391,83952,HotelBeds,39590391-7,DBL.DX-GD,DOUBLE GRAND DELUXE,Grand Deluxe
39590391,83952,HotelBeds,39590391-8,QUA.DX-GD,QUADRUPLE GRAND DELUXE,"Grand Deluxe, Quadruple"
39590391,83952,HotelBeds,39590391-9,QUA.GD-1,QUADRUPLE GRAND,"Grand, Quadruple"
39590391,83952,HotelBeds,39590391-10,SUI.KG-NM,SUITE KING BED NON SMOKING,Suite
39590391,83952,HotelBeds,39590391-11,SUI.6S,SUITE Presidential,Suite Presidential
39590391,83952,HotelBeds,39590391-12,SUI.WV,SUITE WITH VIEWS,"Suite, View"
39590391,83952,HotelBeds,39590391-13,DBL.2D-SU,DOUBLE SUPERIOR TWO DOUBLE BEDS,"Superior, 2 Double"
39590391,83952,HotelBeds,39590391-14,DBL.KG-SU,DOUBLE SUPERIOR KING BED,"Superior, King"
39590391,83952,HotelBeds,39590391-15,QUA.SU,QUADRUPLE SUPERIOR,"Superior, Quadruple"
39590391,83952,HotelBeds,39590391-16,DBL.SU-WV,DOUBLE SUPERIOR WITH VIEWS,"Superior, View"
39590456,275700,HotelBeds,39590456-1,DBL.B2,DOUBLE TWO BEDROOMS,2 Bedroom
39590456,275700,HotelBeds,39590456-2,APT.ST,APARTMENT STANDARD,Apartment
39590456,275700,HotelBeds,39590456-3,APT.B2,APARTMENT TWO BEDROOMS,"Apartment, 2 Bedroom"
39590456,275700,HotelBeds,39590456-4,DBL.DX,DOUBLE DELUXE,Deluxe
39590456,275700,HotelBeds,39590456-5,SUI.DX,SUITE DELUXE,Deluxe Suite
39590456,275700,HotelBeds,39590456-6,DBL.LX,DOUBLE LUXURY,Luxury
39590456,275700,HotelBeds,39590456-7,SUI.PE,SUITE PREMIER,Premier Suite
39590456,275700,HotelBeds,39590456-8,DBL.QN,DOUBLE QUEEN SIZE BED,Queen Room
39590456,275700,HotelBeds,39590456-9,QUA.2D,QUADRUPLE TWO DOUBLE BEDS,Room - 2 Double
39590456,275700,HotelBeds,39590456-9,DBL.2D,DOUBLE TWO DOUBLE BEDS,Room - 2 Double
39590456,275700,HotelBeds,39590456-10,DBL.1B,DOUBLE ONE BED,Standard Room
39590456,275700,HotelBeds,39590456-10,DBL.ST,DOUBLE STANDARD,Standard Room
39590456,275700,HotelBeds,39590456-11,SUI.1B,SUITE ONE BED,Suite
39590456,275700,HotelBeds,39590456-11,SUI.KG,SUITE KING SIZE BED,Suite
39590456,275700,HotelBeds,39590456-11,SUI.ST,SUITE STANDARD,Suite
39590456,275700,HotelBeds,39590456-11,SUI.QN,SUITE QUEEN SIZE BED,Suite
39590456,275700,HotelBeds,39590456-12,SUI.LX,SUITE LUXURY,Suite Luxury
39590456,275700,HotelBeds,39590456-13,SUI.B2-LX,SUITE LUXURY TWO BEDROOMS,"Suite Luxury, 2 Bedroom"
39590456,275700,HotelBeds,39590456-14,SUI.B1,SUITE ONE BEDROOM,"Suite, 1 Bedroom"
39590456,275700,HotelBeds,39590456-15,SUI.B2-QN,SUITE QUEEN BED TWO BEDROOMS,"Suite, 2 Bedroom"
39590456,275700,HotelBeds,39590456-16,SUI.2D,SUITE TWO DOUBLE BEDS,"Suite, 2 Double"
39600932,251774,HotelBeds,39600932-1,ROO.H6,Room Accessible,Accessible Room
39600932,251774,HotelBeds,39600932-2,DBL.BS-KG,DOUBLE BUSINESS KING BED,"Business, King"
39600932,251774,HotelBeds,39600932-3,DBL.2Q-CB,DOUBLE CLUB TWO QUEEN BEDS,"Club, 2 Queen"
39600932,251774,HotelBeds,39600932-4,DBL.CB-KG,DOUBLE CLUB KING BED,"Club, King"
39600932,251774,HotelBeds,39600932-5,QUA.CB,QUADRUPLE CLUB,"Club, Quadruple"
39600932,251774,HotelBeds,39600932-5,QUA.2Q-CB,QUADRUPLE CLUB TWO QUEEN BEDS,"Club, Quadruple"
39600932,251774,HotelBeds,39600932-6,BED.HV,Bed in dormitory HARBOUR VIEW,"Dormitory, Harbour View"
39600932,251774,HotelBeds,39600932-7,ROO.IN,Room INNER,Inner
39600932,251774,HotelBeds,39600932-7,DBL.IN,DOUBLE INNER,Inner
39600932,251774,HotelBeds,39600932-7,DBL.IN-KG,DOUBLE INNER-KING SIZE BED,Inner
39600932,251774,HotelBeds,39600932-8,DBL.KG,DOUBLE KING SIZE BED,King Room
39600932,251774,HotelBeds,39600932-8,DBL.KG-NM,DOUBLE KING BED NON SMOKING,King Room
39600932,251774,HotelBeds,39600932-9,DBL.CV-KG,DOUBLE CITY VIEW KING BED,"King Room, City View"
39600932,251774,HotelBeds,39600932-10,QUA.ST,QUADRUPLE STANDARD,Quadruple Room
39600932,251774,HotelBeds,39600932-11,QUA.HV,QUADRUPLE HARBOUR VIEW,"Quadruple Room, Harbour View"
39600932,251774,HotelBeds,39600932-12,QUA.PV,QUADRUPLE PARK VIEW,"Quadruple Room, Park View"
39600932,251774,HotelBeds,39600932-13,QUA.WV,QUADRUPLE WITH VIEWS,"Quadruple Room, View"
39600932,251774,HotelBeds,39600932-14,TWN.2D,TWIN TWO DOUBLE BEDS,Room - 2 Double
39600932,251774,HotelBeds,39600932-15,TWN.2D-CV,TWIN CITY VIEW TWO DOUBLE BEDS,"Room - 2 Double, City View"
39600932,251774,HotelBeds,39600932-16,DBL.2Q-NM,DOUBLE TWO QUEEN BEDS NON SMOKING,Room - 2 Queen
39600932,251774,HotelBeds,39600932-16,QUA.2Q,QUADRUPLE TWO QUEEN BEDS,Room - 2 Queen
39600932,251774,HotelBeds,39600932-16,QUA.2Q-NM,QUADRUPLE TWO QUEEN BEDS NON SMOKING,Room - 2 Queen
39600932,251774,HotelBeds,39600932-17,QUA.2Q-CV,QUADRUPLE CITY VIEW TWO QUEEN BEDS,"Room - 2 Queen, City View"
39600932,251774,HotelBeds,39600932-18,DBL.CV,DOUBLE CITY VIEW,Room With City View
39600932,251774,HotelBeds,39600932-19,DBL.PV,DOUBLE PARK VIEW,Room With Park View
39600932,251774,HotelBeds,39600932-20,ROO.VM,Room SEA VIEW,Room With Sea View
39600932,251774,HotelBeds,39600932-20,ROO.HV,Room HARBOUR VIEW,Room With Sea View
39600932,251774,HotelBeds,39600932-20,DBL.HV,DOUBLE HARBOUR VIEW,Room With Sea View
39600932,251774,HotelBeds,39600932-21,DBL.WV-2,DOUBLE WITH VIEWS,Room With View
39600932,251774,HotelBeds,39600932-21,ROO.WV,Room WITH VIEWS,Room With View
39600932,251774,HotelBeds,39600932-22,SGL.ST,SINGLE STANDARD,Single Room
39600932,251774,HotelBeds,39600932-23,DBL.ST,DOUBLE STANDARD,Standard Room
39600932,251774,HotelBeds,39600932-23,DBL.GR,DOUBLE GUEST ROOM,Standard Room
39600932,251774,HotelBeds,39600932-24,DBL.SU,DOUBLE SUPERIOR,Superior
39600932,251774,HotelBeds,39600932-25,QUA.SU,QUADRUPLE SUPERIOR,"Superior, Quadruple"
39600932,251774,HotelBeds,39600932-26,SGL.SU,SINGLE SUPERIOR,"Superior, Single"
39600932,251774,HotelBeds,39600932-27,TPL.SU,TRIPLE SUPERIOR,"Superior, Triple"
39600932,251774,HotelBeds,39600932-28,TPL.ST,TRIPLE STANDARD,Triple Room
39601097,426321,HotelBeds,39601097-1,DBL.GR,DOUBLE GUEST ROOM,King Room
39601097,426321,HotelBeds,39601097-1,DBL.KG-NM,DOUBLE KING BED NON SMOKING,King Room
39601097,426321,HotelBeds,39601097-1,DBL.KG-1,DOUBLE KING SIZE BED,King Room
39601097,426321,HotelBeds,39601097-1,DBL.GR-KG,DOUBLE GUEST ROOM KING BED,King Room
39601097,426321,HotelBeds,39601097-1,ROO.GR-KG,Room GUEST ROOM KING BED,King Room
39601097,426321,HotelBeds,39601097-2,DBL.H6-KG,DOUBLE Accessible KING SIZE BED,"King Room, Accessible"
39601097,426321,HotelBeds,39601097-3,DBL.CV-KG,DOUBLE CITY VIEW KING BED,"King Room, City View"
39601097,426321,HotelBeds,39601097-4,QUA.2D-NM,QUADRUPLE TWO DOUBLE BEDS NON SMOKING,Quadruple Room
39601097,426321,HotelBeds,39601097-5,QUA.WV,QUADRUPLE WITH VIEWS,"Quadruple Room, View"
39601097,426321,HotelBeds,39601097-6,TWN.2D-CV,TWIN CITY VIEW TWO DOUBLE BEDS,"Room - 2 Double, City View"
39601097,426321,HotelBeds,39601097-7,QUA.2Q-NM,QUADRUPLE TWO QUEEN BEDS NON SMOKING,Room - 2 Queen
39601097,426321,HotelBeds,39601097-7,ROO.2Q,Room TWO QUEEN BEDS,Room - 2 Queen
39601097,426321,HotelBeds,39601097-7,QUA.2Q,QUADRUPLE TWO QUEEN BEDS,Room - 2 Queen
39601097,426321,HotelBeds,39601097-7,DBL.2Q,DOUBLE TWO QUEEN BEDS,Room - 2 Queen
39601097,426321,HotelBeds,39601097-8,DBL.2Q-CV,DOUBLE CITY VIEW TWO QUEEN BEDS,"Room - 2 Queen, City View"
39601097,426321,HotelBeds,39601097-9,DBL.CV,DOUBLE CITY VIEW,Room With City View
39601097,426321,HotelBeds,39601097-10,DBL.WV,DOUBLE WITH VIEWS,Room With View
39601097,426321,HotelBeds,39601097-11,DBL.DB,DOUBLE WITH DOUBLE BED,Standard Room
39601097,426321,HotelBeds,39601097-11,ROO.GR,Room GUEST ROOM,Standard Room
39601097,426321,HotelBeds,39601097-11,DBL.2B,DOUBLE TWO BEDS,Standard Room
39601641,136976,HotelBeds,39601641-1,DBL.B1-KG,1 King 1Bdrm Mobility Access W/ Tub No Smok,"1 Bedroom, King, Accessible"
39601641,136976,HotelBeds,39601641-2,ROO.Z1,Room BASIC,Basic
39601641,136976,HotelBeds,39601641-2,DBL.Z1-1,DOUBLE BASIC,Basic
39601641,136976,HotelBeds,39601641-3,BED.ST,Bed in dormitory STANDARD,Dormitory Standard
39601641,136976,HotelBeds,39601641-4,DBL.2Q-EJ,DOUBLE EXECUTIVE TWO QUEEN BEDS,"Executive, 2 Queen"
39601641,136976,HotelBeds,39601641-5,SUI.KG-PI,1King Prem Ste Mobility/Hearing Access Tub Ns,"King Room, Accessible"
39601641,136976,HotelBeds,39601641-5,DBL.H6-KG,DOUBLE Accessible KING SIZE BED,"King Room, Accessible"
39601641,136976,HotelBeds,39601641-5,SUI.NM-2,1King Ste Mobility/Hearing  Acces Ri Shwr Ns,"King Room, Accessible"
39601641,136976,HotelBeds,39601641-6,SUI.PI-1,2 Room Premium Suite-1 King Bed-Nonsmoking,Premium Suite
39601641,136976,HotelBeds,39601641-7,SUI.PI,2 Room Premium Suite-2 Queens Beds-Nonsmoking,"Premium Suite, 2 Queen"
39601641,136976,HotelBeds,39601641-8,DBL.2Q,DOUBLE TWO QUEEN BEDS,Room - 2 Queen
39601641,136976,HotelBeds,39601641-9,SUI.2Q,2Q 2Rm Ste Mobility/Hearing Access Ri Shwr Ns,"Room - 2 Queen, Accessible"
39601641,136976,HotelBeds,39601641-9,SUI.2Q-1,2 Qn 2 Rm Ste Mobility Access Bathtub Nosmk,"Room - 2 Queen, Accessible"
39601641,136976,HotelBeds,39601641-10,ROO.RO,Room RUN OF HOUSE,Run Of House
39601641,136976,HotelBeds,39601641-11,SUI.KG-8,SUITE KING SIZE BED,Suite
39601641,136976,HotelBeds,39601641-11,SUI.KG-NM,1 King Bed Non Smoking Non Suite Room Only,Suite
39601641,136976,HotelBeds,39601641-11,DBL.KG,KING SUITE,Suite
39601641,136976,HotelBeds,39601641-11,SUI.NM-1,2 Room Suite-1 King Bed-Nonsmoking,Suite
39601641,136976,HotelBeds,39601641-12,SUI.EJ-KG,2 Room Executive Suite-1 King Bed-Nonsmoking,Suite Executive
39601641,136976,HotelBeds,39601641-13,SUI.2D-EJ,SUITE EXECUTIVE 2 DOUBLE BEDS,"Suite Executive, 2 Double"
